211,182.07,179.58,181.31,192.19,178.07,202.1,201.99,211.61,191.15,178.2,174.32,166.16,181.21,182.33,158.37,175.77,187.95,184.49,176.84,166.46,177.04,189.82,182.7
204.84,182.86,177.28,186.3,165.68,188.43,194.78,170.89,177.8,183.08,176.28,169.7,166.16,178.13,181.96,169.89,166.15,207.18,188.32,175.3,165.71,188.19,172.92,197.68
203.3,194.76,193.02,182.09,171.08,177.28,180.17,172.8,185.12,183.08,173.58,164.71,191.13,170.43,168.89,182.59,163.86,196.4,177.2,169.55,183.74,182.41,169.08,181.94
206.79,208.96,206.47,212.44,197.98,193.43,196.32,180.09,186.25,191.15,185.86,180.48,174.61,183.88,181.17,189.87,174.23,188.36,167.96,188.75,182.23,175.12,183.28,182.7
217.53,213.2,193.81,192.08,183.74,177.69,195.95,193.54,188.17,205.35,182.78,186.6,178.85,166.6,180.01,182.59,147.71,200.64,185.65,191.07,180.69,191.65,176,193.85
222.15,208.96,173.42,186.68,180.29,168.83,193.65,180.88,200.11,180,192.4,186.23,175.4,171.22,181.55,166.44,166.53,190.65,170.26,189.16,183.36,197.4,180.99,184.24
222.53,193.22,192.27,179.77,174.13,172.69,185.96,192.41,183.96,180,197.77,208.91,170.4,188.87,211.93,180.67,171.15,182.2,163.75,152.24,174.53,175.88,169.08,181.57
218.69,199.76,194.18,207.82,169.92,177.69,189.79,193.92,188.96,182.7,180.87,205.04,184.6,170.84,199.61,184.5,188.43,175.29,160.67,171.09,187.98,192.4,171.38,185.02
224.44,210.55,184.95,192.84,181.83,181.14,189.79,169.35,192.04,186.16,201.22,183.93,185.76,173.51,206.15,186.42,163.07,181.82,182.57,171.47,171.45,195.1,150.24,177.7
217.53,222.86,190.35,188.63,179.53,185.73,184.79,187.41,197.03,198.44,216.21,168.16,191.54,163.14,200.4,169.89,181.89,168.38,173.74,179.54,163,202.39,188.66,174.66
211.37,230.15,189.57,187.84,188.74,196.13,189.41,188.17,165.14,192.69,182.41,161.63,189.6,181.58,181.55,197.57,171.15,202.18,154.89,188.37,171.08,195.1,170.22,177.33
211,205.55,200.34,199.37,202.18,204.58,180.96,183.55,170.89,172.34,165.13,174.32,175.4,182.75,185,195.25,189.59,186.03,168.34,175.3,171.08,193.94,206.72,199.22
215.62,205.55,199.18,206.66,196.44,198.8,190.16,186.25,165.52,182.7,170.12,195.05,186.93,167.35,199.23,179.88,189.59,180.28,191.77,202.19,162.25,196.24,206.72,185.02
209.84,213.63,191.86,202.45,203.72,175.74,189.41,190.08,196.24,201.9,180.11,179.31,170.02,168.52,201.53,191.41,189.21,158.39,161.05,206.81,165.71,195.48,196.35,190.77
207.17,225.16,206.09,192.46,184.12,190.73,209.01,181.63,193.17,201.14,168.58,187.01,194.59,174.67,189.25,204.11,199.58,169.92,194.48,190.66,167.25,179.33,186.74,193.1
211.78,228.61,191.48,184.76,184.91,193.8,157.15,201.24,188.96,180.79,187.02,210.82,199.99,186.58,197.7,183.72,182.68,181.04,173.33,203.73,168.38,186.65,195.19,173.12
197.18,230.94,212.62,185.14,194.11,189.97,189.41,204.69,177.43,193.45,197.39,208.12,193.46,179.67,197.32,196.41,179.22,172.59,194.1,194.53,188.73,179.33,182.53,187.32
207.54,219.79,238.43,174.77,188.36,201.12,209.39,187.79,160.53,198.44,192.4,190.06,205.37,194.28,169.27,199.86,192.29,179.12,189.86,209.51,183.36,175.88,176.37,191.93
217.53,229.78,220.74,180.15,198.73,182.28,167.51,201.61,170.89,193.86,182.03,192.01,215.36,202.73,188.49,191.41,196.5,187.2,192.18,198.74,189.9,176.66,166.01,202.3
214.83,232.45,221.9,179.77,206.02,201.12,174.8,201.24,173.59,188.86,172.04,178.15,202.66,176.21,178.5,162.61,194.96,170.29,186.78,201.82,187.98,193.19,174.08,187.69
225.23,228.61,223.44,180.93,201.43,180.74,177.88,192.78,188.58,198.44,182.41,167.41,190.38,166.98,184.25,190.25,183.05,180.66,162.21,197.2,192.97,193.94,166.01,170.79
208.3,219.41,236.89,214.36,208.72,186.52,190.57,180.47,211.23,211.89,208.92,174.7,179.61,191.57,187.33,192.58,195.75,189.49,198.69,190.29,187.98,193.19,182.53,169.66
210.24,224,233.43,198.21,201.02,184.22,204.02,192,193.95,194.99,206.22,203.91,185.39,198.86,179.63,184.13,204.2,192.94,165.67,171.47,196.43,201.64,183.66,200.01
222.15,218.62,251.87,187.84,209.88,209.95,206.69,208.52,200.86,187.32,196.64,180.48,200.37,207.31,183.87,198.7,202.28,190.27,176.41,169.55,192.22,188.19,189.82,178.87
215.24,216.71,243.05,238.24,207.97,203.79,197.48,193.54,175.51,189.62,186.27,200.05,200.75,186.96,186.95,191.04,209.57,188.74,167.96,175.71,166.46,206.23,175.21,200.39
206.79,243.97,249.96,232.83,182.99,197.67,193.24,186.25,176.26,199.98,195.85,192.76,181.93,184.29,191.95,196.79,197.28,204.47,172.2,186.83,192.22,198.94,205.18,184.24
210.62,235.93,242.64,224.01,186.82,194.18,179.8,188.17,208.56,188.45,167.04,187.77,185.76,193.11,199.23,206.78,199.95,216.38,196.02,189.16,214.49,206.23,200.19,178.87
225.23,236.31,251.09,207.1,196.44,189.6,179.8,190.46,201.24,190.78,183.19,198.51,189.22,185.79,181.55,187.96,209.57,204.47,191.77,210.64,219.11,207.76,214.42,192.69
212.91,230.53,238.05,214.02,241.17,200.34,172.13,182.01,189.71,185.78,207,192.38,195.75,210.77,198.48,192.95,198.79,201.8,204.84,193.37,213.33,208.17,191.73,204.22
219.07,259.37,246.09,240.53,248.08,185.73,187.87,175.47,193.17,203.06,192.77,203.5,204.2,199.65,191.16,179.13,178.81,191.03,197.55,212.18,201.42,196.64,193.65,206.54
220.61,218.62,219.99,229.79,261.53,185.73,199.02,188.54,213.15,183.87,197.01,185.85,235.34,198.86,220.38,184.13,183.43,201.4,191.02,189.91,188.36,199.72,205.18,196.93
212.16,231.31,243.05,243.99,232.34,183.81,201.69,174.72,201.65,207.68,220.07,182.39,202.29,200.4,209.22,187.58,195.75,199.48,197.18,206.06,200.67,212.38,208.64,205
239.05,224.4,243.05,248.98,219.28,182.68,245.5,203.53,191.66,198.07,203.92,208.5,213.44,182.34,187.33,208.69,199.58,199.89,222.91,197.2,194.51,210.47,213.63,195.77
220.99,219.79,239.97,231.7,218.9,178.82,250.87,231.38,198.95,193.07,193.18,185.85,191.54,189.28,198.07,197.16,200.33,211.39,189.48,186.08,191.81,214.3,197.11,207.3
212.16,210.96,236.51,237.45,210.83,251.47,230.13,244.82,241.33,220.75,240.19,199.67,199.21,194.65,176.96,209.1,212.24,220.24,206.01,187.21,177.61,195.1,207.1,205
214.83,223.62,244.18,239.78,235.8,244.18,257.78,250.2,258.23,245.67,262.11,224.46,192.3,187.33,257.57,198.33,210.73,210.63,192.94,182.21,186.82,164.35,184.07,182.7
224.44,230.53,247.26,238.61,253.83,236.86,240.88,260.19,238.28,254.12,242.51,245.6,200.37,196.95,256.81,233.5,247.61,254.24,202.93,246.16,193.73,197.77,194.81,183.86
192.93,233.61,243.05,222.84,252.7,235.32,227.05,238.67,245.95,243.37,243.67,237.94,188.84,210.01,254.9,243.12,270.67,246.55,205.63,264.22,246.93,204.72,243.17,193.47
208.7,223.24,223.82,231.7,238.47,248.01,247.03,234.46,242.87,251.83,225.61,232.94,241.45,243.33,246.82,254.64,250.69,246.96,244.26,272.26,269.99,255.16,262.37,240.68
219.45,220.16,231.52,245.9,245.38,243.02,268.93,242.91,256.73,242.59,213.7,241.39,233,237.58,263.72,267.3,259.14,252.33,233.52,247.7,262.29,251.33,240.88,262.57
217.91,250.89,239.18,240.91,236.18,258.76,252.78,244.45,246.33,247.58,231.36,247.52,247.23,247.95,249.12,252.73,262.22,251.54,243.13,250.74,244.23,249.04,234.72,265.65
237.13,248.22,240.35,234.37,250,251.09,231.3,269.8,251.32,211.11,260.57,235.23,242.99,241.04,230.68,251.19,260.3,248.87,249.67,260.36,248.84,250.17,246.63,259.87
228.68,237.06,222.28,243.61,231.56,230.33,277.38,252.49,247.87,247.58,264.41,254.05,223.01,256.02,256.41,247.32,264.92,238.51,245.8,263.06,258.08,248.66,244.33,240.68
221.74,245.51,231.89,232.46,244.25,242.64,268.93,264.8,252.86,254.9,246.72,255.21,232.62,267.55,247.2,224.67,263.76,249.63,241.97,259.6,265.37,243.26,236.26,258.71
231.35,202.88,250.34,238.61,241.55,243.77,254.73,258.27,223.3,243,239.06,230.99,217.63,232.59,240.29,230.8,266.46,256.54,238.51,257.69,242.31,249.41,226.65,240.68
220.23,226.32,237.64,248.23,228.89,237.24,246.66,257.11,223.3,277.93,232.9,253.3,216.47,247.95,238.75,266.93,254.15,268.07,238.89,228.85,238.1,250.95,245.87,263.71
234.81,229.4,246.5,246.69,236.93,235.73,237.04,260.19,236.34,248.37,254.79,233.7,242.61,258.69,252.57,251.57,234.95,262.7,247.72,255.36,243.09,240.59,245.09,246.43
250.17,219.79,246.88,258.97,241.93,235.32,241.66,259.43,250.94,251.04,257.5,252.89,254.52,260.23,271.39,254.64,254.55,261.53,230.82,266.52,255.38,225.23,226.65,251.8
248.26,238.6,259.95,252.81,250.79,228.79,235.51,239.45,243.66,256.82,269.03,233.7,250.68,237.96,259.48,269.63,245.32,260.78,241.59,249.24,263.45,236.35,236.64,264.49
246.72,221.7,244.18,249.36,279.59,233.41,255.86,214.48,256.32,255.28,268.62,244.06,266.04,228.35,254.11,260.39,227.66,248.87,247.34,264.6,250.76,240.18,235.48,262.57
257.49,241.3,254.95,253.97,265.77,239.56,230.51,237.91,250.19,259.11,264.41,260.59,274.87,239.12,256.81,258.1,243.78,261.94,245.05,264.6,240.39,250.58,260.07,254.12
254.79,250.13,247.63,235.16,252.32,238.02,258.56,245.58,267.47,239.92,257.5,262.5,250.31,246.79,272.93,245.41,239.57,255.78,251.21,279.96,241.18,249.04,256.24,226.45
245.96,235.52,249.55,232.83,251.16,237.24,241.66,254.03,275.54,254.5,255.58,241.77,236.07,265.23,255.27,243.49,254.93,275.39,253.88,255.36,278.44,235.97,255.45,231.07
247.12,227.45,239.18,235.16,248.46,225.74,252.41,241.37,252.11,248.37,255.96,242.15,244.15,247.17,231.46,268.47,256.09,264.23,244.67,259.6,248.84,229.81,241.26,261.41
250.96,224.4,249.96,250.52,262.31,234.94,256.65,240.99,258.23,248.75,245.59,230.24,256.43,252.57,236.46,251.94,244.94,246.55,261.57,251.15,246.93,257.49,245.87,256.79
241.72,255.13,253.04,261.26,274.97,244.18,250.87,233.29,242.12,248.37,234.81,234.86,254.52,248.33,250.28,243.49,253.77,239.64,259.66,253.07,265.74,229.43,255.08,261.79
244.8,263.58,251.87,271.25,271.9,230.33,258.56,234.83,250.94,251.83,248.64,235.61,246.85,249.11,256.03,242.33,256.09,239.64,253.5,236.17,269.2,232.51,243.55,265.65
230.98,277.4,257.62,244.36,262.31,249.93,255.11,244.04,242.87,281.8,230.98,244.44,236.86,279.46,261.4,267.68,269.92,226.98,253.5,238.84,249.22,243.26,254.32,254.12
234.06,240.52,240.72,267.42,249.62,244.56,253.57,246.36,254.78,272.18,239.43,237.53,227.62,256.78,262.56,263.1,272.21,236.18,252.71,246.16,235.4,238.67,245.09,264.49
237.51,240.14,229.57,273.58,250.79,253.01,250.49,237.91,259.4,255.28,235.6,262.13,249.9,231.8,244.12,276.54,261.84,247.33,260.41,242.29,242.72,235.97,245.47,264.49
254.04,261.28,252.63,265.13,250,264.54,254.73,240.21,260.93,261.44,260.57,243.31,251.85,247.57,261.02,268.09,267.59,252.71,251.58,241.16,251.17,264.4,268.15,277.94
232.89,258.21,252.63,272.04,252.32,239.56,256.65,259.81,282.08,270.64,257.12,268.66,260.67,253.32,260.65,265.01,264.92,238.51,259.25,223.48,245.77,261.7,266.23,242.22
243.26,272.41,243.42,252.81,246.17,266.83,247.03,252.49,274.76,269.89,275.15,243.31,241.07,261.4,255.27,263.47,264.14,271.15,275.77,233.84,249.22,246.34,242.01,244.13
260.95,252.43,239.18,275.49,243.09,277.2,259.32,238.29,249.03,262.98,268.24,231.78,245.31,271.39,236.83,263.85,245.7,261.16,276.56,245.37,238.48,247.88,241.26,259.5
243.26,254.75,252.63,262.05,250,246.85,292.37,246.74,257.48,259.9,262.11,235.61,253.76,261.4,235.29,255.78,214.19,254.24,265.03,256.15,253.08,260.57,246.25,264.49
247.12,254.37,251.09,247.44,259.24,269.91,263.56,292.45,271.3,244.91,252.5,275.19,266.04,271.76,241.04,272.68,252.23,253.46,254.66,264.22,240.77,267.48,261.24,261.41
259.03,292.79,264.94,243.61,241.93,254.92,271.22,284.78,268.22,238,254.04,261.75,247.98,270.6,244.91,248.86,241.86,250.79,257.33,264.22,255,259.78,243.93,267.19
259.03,260.88,238.05,242.82,248.87,266.08,268.93,270.55,259.02,261.44,280.55,223.33,261.05,264.47,248.36,266.93,257.22,251.54,260.03,258.44,267.28,245.58,237.8,254.88
253.66,255.13,258.41,269.34,238.88,263.37,252.41,251.36,260.56,253.36,274.77,263.29,272.96,262.56,253.73,261.93,268.75,255.78,265.41,259.98,238.1,251.33,225.49,259.87
264.4,268.2,248.42,251.68,243.47,267.21,238.58,263.26,254.02,253.74,239.81,244.85,256.43,246.41,254.11,270.76,254.55,244.63,253.88,259.6,250.38,272.47,236.26,239.52
253.25,249.38,250.71,261.26,241.55,258.38,273.55,272.88,248.65,258.74,245.97,249.06,258.35,244.49,269.47,279.62,254.93,233.89,278.47,261.14,269.99,258.24,241.26,244.13
250.96,272.41,281.47,259.76,246.17,246.47,252.03,272.09,272.09,268.35,252.12,255.59,269.5,257.94,246.42,271.17,259.14,251.95,284.22,271.13,253.84,272.85,242.01,261.04
264.78,255.13,277.23,280.49,250.38,256.46,259.73,264.43,270.17,274.1,263.24,260.96,240.32,260.23,276.01,261.93,254.55,274.22,247.34,273.43,248.47,262.86,255.08,271.02
262.49,257.42,273.39,261.67,259.99,227.66,253.57,251.36,267.85,257.57,275.56,274.41,252.6,256.4,270.64,243.87,275.67,289.21,256.2,279.96,251.92,266.32,251.62,256.42
257.87,282.02,254.54,259.76,278.81,246.47,283.92,253.65,262.47,257.2,270.94,256.38,271.42,260.23,302.9,242.74,263.76,272.69,274.64,273.43,256.54,284.76,262.77,265.24
256.71,267.82,244.96,268.58,266.52,256.46,281.62,261.35,258.64,265.27,288.6,263.29,263.75,250.24,274.09,254.64,271.05,269.23,254.66,276.13,270.36,276.68,272.36,270.65
272.85,268.95,251.87,274.71,256.91,276.07,244.33,243.66,270.92,252.2,269.4,264.42,262.59,245.25,285.62,282.29,252.23,269.23,266.94,268.05,287.64,264.4,279.68,280.64
254.79,271.65,258.79,251.68,266.52,253.01,235.88,262.1,268.63,294.08,258.25,277.86,262.97,251.78,267.56,273.84,245.32,272.31,286.92,256.15,260,245.17,256.62,284.85
268.24,256.29,258,258.59,269.98,260.67,261.23,269.01,276.3,280.63,253.63,264.42,247.98,272.14,264.48,291.15,263.76,239.64,269.24,255.74,250.01,243.26,278.51,268.7
258.25,261.66,257.62,275.87,283.05,259.54,270.47,280.92,290.53,283.33,269.78,279.81,275.28,271.01,259.48,263.47,253.39,271.93,258.12,272.67,266.91,272.85,253.16,261.04
262.11,285.85,253.41,255.89,271.52,252.63,258.56,287.45,269.76,263.35,290.54,291.72,276.41,271.01,247.2,275.38,272.21,266.53,254.25,259.98,286.1,273.23,249.33,272.19
274.39,253.59,236.1,247.44,281.51,270.66,247.03,272.09,259.4,262.57,272.86,268.66,263.34,277.92,251.82,271.92,279.53,256.16,251.21,269.97,262.29,274.77,247.79,286.01
280.55,283.56,247.63,272.04,282.67,259.54,243.2,277.09,250.94,262.19,292.05,260.96,257.97,267.93,246.82,265.39,270.67,259.24,253.5,271.51,259.62,255.57,241.26,272.56
279.39,290.85,272.61,269.71,288.04,279.52,267.77,260.56,273.22,284.09,270.94,302.09,253.76,264.07,262.94,275.38,277.99,250,273.1,299.16,256.16,270.93,273.52,278.31
282.09,279.72,274.52,268.96,277.3,276.82,258.19,257.48,268.22,283.33,269.78,288.64,259.13,282.92,250.28,272.68,278.37,258.86,276.15,274.97,263.07,285.54,281.22,246.43
261.7,288.55,267.99,255.14,286.88,268.37,269.68,267.1,256.73,272.94,268.62,285.94,270.29,264.07,282.92,271.17,279.12,269.98,251.96,283.04,279.19,263.61,282.75,269.11
265.94,277.4,276.47,280.49,299.57,250.71,278.92,265.93,263.64,286.41,265.16,289.8,279.49,271.76,283.7,259.64,268.38,283.05,257.71,288.41,281.89,272.85,291.2,278.31
259.41,265.87,263.78,260.51,289.96,252.22,276.22,287.08,282.45,259.11,252.12,272.49,249.52,274.46,277.92,266.17,249.15,282.3,265.78,290.33,284.19,278.22,286.96,261.79
274.77,282.8,276.85,290.86,293.04,278.36,273.93,294.36,281.67,265.27,277.07,262.5,300.63,277.13,272.93,295.36,268,284.21,272.32,258.44,288.43,266.32,301.19,267.95
267.86,265.12,287.59,267.8,286.13,290.64,265.1,278.63,275.17,279.88,270.16,274.82,286.4,250.24,281,266.93,275.67,297.28,275.02,273.05,261.91,275.93,295.04,265.24
260.95,288.55,272.99,264.34,261.53,311.41,273.93,268.64,275.92,282.93,275.15,281.73,282.19,245.63,265.64,277.67,277.2,291.5,278.85,281.88,285.72,292.04,256.62,276.4
268.64,290.09,269.94,248.98,249.62,279.52,260.86,282.87,279.38,267.94,277.07,253.3,267.21,288.29,268.72,283.08,283.74,287.67,281.14,261.52,291.88,300.9,283.13,276.02
266.32,275.48,269.94,265.88,254.62,267.62,271.22,278.63,274,263.35,279.39,267.12,248.77,272.93,274.85,276.54,271.05,264.23,281.14,284.58,282.27,280.92,293.88,286.01
270.56,284.72,272.23,273.58,276.51,278.36,279.67,292.07,284.75,279.88,265.57,278.27,275.28,262.56,265.26,264.63,302.56,273.44,276.93,274.59,298.04,273.23,291.96,265.65
283.6,293.17,274.52,272.42,284.96,263.75,282.75,300.9,289.74,270.64,270.94,274.03,276.41,280.21,267.56,259.23,299.1,275.76,286.55,290.33,316.48,275.93,265.07,283.31
292.83,273.57,286.43,244.77,283.43,290.27,291.99,291.69,282.83,284.47,279.39,296.71,283.32,278.67,260.65,270.38,276.83,282.68,280.01,279.18,291.88,282.84,268.15,283.31
271.31,302.75,294.5,274.33,292.66,283.73,280.08,298.23,303.6,274.88,274.02,281.73,309.84,282.92,280.63,262.31,285.65,297.28,287.3,291.11,311.86,265.56,291.96,279.1
275.93,277.02,298.37,293.15,289.21,272.61,284.67,255.94,269.76,281.8,274.77,294.39,309.84,277.13,283.33,282.29,279.91,285.38,278.1,275.34,294.18,274.01,285.8,294.84
254.41,288.55,300.28,302.39,303.4,271.83,304.65,279.41,294.74,291,287.47,265.2,300.22,259.48,292.53,298.44,275.29,289.59,294.59,289.17,292.26,284.38,288.13,289.84
280.93,302,301.42,261.67,298.03,297.59,303.11,284.37,299.36,279.88,279.02,272.49,306.38,289.45,311.35,286.91,283.36,296.5,280.77,284.58,296.09,293.99,291.58,276.02
279.39,293.17,288.76,261.67,303.03,289.1,288.91,288.99,310.1,303.69,258.25,284.4,287.19,286.75,304.06,296.52,278.74,280.76,291.13,284.17,288.8,271.69,285.8,296.75
296.67,278.19,285.68,300.47,276.14,289.1,291.2,282.46,305.51,292.54,270.94,274.41,320.99,287.91,299.44,291.9,289.9,274.22,282.31,307.61,281.89,288.59,285.42,281.01
272.48,267.82,276.06,290.1,274.6,297.18,283.92,291.32,295.15,264.89,280.55,274.82,307.17,292.9,280.25,286.53,292.97,266.94,305.74,281.12,293.8,292.45,297.33,295.62
297.45,282.02,294.91,272.42,307.24,298.72,283.54,287.45,307.43,291,264.41,298.25,290.27,289.04,285.62,292.28,277.2,266.94,281.14,291.49,284.97,295.91,293.12,291
311.65,282.02,296.83,279.7,322.22,295.64,286.99,281.33,282.83,304.85,277.85,285.94,315.99,296.36,278.33,286.91,305.26,289.96,304.58,276.51,296.09,302.03,293.5,295.62
305.12,279.32,273.39,283.19,311.86,286.43,281.21,300.52,311.64,311.36,294.38,289.02,292.18,286.37,284.08,286.15,309.88,289.59,293.08,262.68,262.67,300.9,286.96,301.75
302.04,289.31,264.16,279.33,286.88,269.91,283.54,269.8,309.72,295.24,296.29,292.1,314.45,281.75,301.36,294.98,284.52,297.28,291.92,265.73,279.19,272.85,307.32,281.39
294.37,300.46,274.93,273.2,269.23,279.15,293.53,288.99,283.21,296.37,298.59,274.41,293.72,299.03,289.45,315.71,261.09,303.82,280.77,288.03,292.64,297.45,297.33,263.71
302.82,288.18,294.13,268.58,305.32,283.35,291.61,309.35,302.06,287.17,299.75,281.32,298.72,293.28,293.69,312.26,283.74,281.14,284.63,283.79,289.97,300.12,296.58,284.09
300.12,305.08,299.12,290.1,280.75,302.17,299.28,308.22,305.51,287.92,288.22,311.29,305.22,279.05,309.81,312.64,299.48,287.29,298.45,282.25,306.08,295.12,279.3,286.39
290.92,305.08,306.03,289.69,306.11,293.34,302.36,312.05,297.44,299.45,277.07,291.72,297.18,279.05,294.07,305.35,294.11,289.21,297.67,290.7,292.64,300.12,274.3,294.46
308.57,310.45,309.11,293.15,286.88,301.42,306.19,288.62,306.64,289.87,281.31,294.8,280.65,272.93,304.44,303.43,287.98,293.04,286.14,316.09,309.95,301.28,275.43,299.08
289.38,293.92,311.03,292.4,297.25,300.63,305.43,284,313.18,278.34,284.01,287.48,266.04,266.39,281,294.2,299.48,305.73,298.45,308.01,293.8,305.9,291.2,308.28
280.55,307.75,323.34,300.85,291.88,285.65,293.53,279.79,290.15,296.78,292.84,305.92,282.57,286.75,292.16,290.74,296.81,311.11,309.98,315.3,294.96,292.04,302.33,310.61
286.3,301.24,309.49,308.54,287.26,296.42,291.61,310.13,302.81,283.33,285.93,310.54,299.47,300.98,297.9,298.06,297.18,306.11,290,293.03,296.09,303.2,285.05,306.37
295.13,286.26,311.03,310.08,294.95,315.62,318.1,307.06,296.28,292.16,322.81,310.54,295.64,304.43,300.23,308.8,316,286.13,275.02,287.66,303.41,289.37,315.77,305.2
275.93,304.29,312.94,293.93,287.26,315.24,310.05,314.34,308.59,312.9,318.19,294.39,292.94,294.44,312.89,312.64,289.9,288.05,285.01,281.5,315.69,282.09,308.86,292.92
298.21,295.46,314.86,300.47,277.3,295.26,321.58,323.58,288.61,297.16,327.8,300.17,294.85,284.05,313.27,300.35,301.8,309.57,295.75,300.32,300.33,317.8,316.18,308.28
292.08,297.79,294.91,296.64,280.75,308.33,293.15,288.24,279,283.33,313.19,299.79,292.18,289.45,310.97,311.1,312.55,310.32,309.98,291.11,304.95,321.64,311.18,310.2
323.18,289.71,311.03,311.21,311.86,308.71,305.06,313.97,307.43,298.32,316.27,291.72,286.78,322.47,320.21,296.52,286.82,311.86,306.53,294.57,306.49,316.64,308.11,308.66
306.28,288.93,319.1,310.84,309.19,326.02,315.05,312.43,280.54,284.87,285.55,315.91,299.85,324.41,292.91,290.36,298.72,309.57,297.29,286.87,304.17,290.91,304.24,312.52
290.13,321.6,287.97,295.1,334.16,316.78,298.9,325.5,298.98,304.85,309.36,328.22,312.54,310.56,292.53,294.6,304.1,305.33,302.66,280.71,312.62,282.46,283.89,319.06
310.11,299.3,292.59,310.46,306.11,320.24,305.43,308.6,299.73,316.76,310.9,306.7,299.85,281,306.76,298.44,306.01,338.75,313.44,298.78,289.18,315.1,306.57,325.18
317.43,295.09,292.97,298.93,300.73,302.96,310.81,302.85,290.53,305.98,319.73,308.24,306.38,313.64,322.12,294.2,318.7,326.09,310.74,314.93,293.8,323.55,306.57,309.45
308.98,320.06,298.37,316.99,306.11,312.16,301.98,332.03,302.06,297.16,300.53,341.26,317.16,317.47,320.21,302.65,316.41,304.19,300.37,304.94,303.41,316.27,287.34,334.8
300.53,314.69,302.58,321.58,322.22,319.48,311.18,325.12,302.81,314.43,293.21,323.6,316.75,317.88,320.96,308.05,325.99,301.12,308.82,326.05,307.24,325.88,288.13,320.97
299.74,303.91,304.9,323.53,308.02,299.09,328.49,317.8,299.36,316.76,317.44,310.54,297.93,303.27,309.81,327.62,315.25,329.55,307.28,321.46,295.71,321.64,299.25,317.11
306.28,284.31,326.8,309.3,314.18,320.61,297.36,305.14,291.28,305.23,314.36,302.84,297.55,308.64,324.04,302.27,305.26,325.71,326.51,313.76,321.07,335.08,302.73,301.37
297.45,311.23,294.5,309.3,315.31,316.4,316.59,293.23,318.17,316.76,329.72,310.91,298.31,328.62,329.04,316.5,327.53,318.02,318.81,336.04,314.94,311.27,322.68,304.83
322.43,288.93,332.92,320.07,301.49,314.49,317.72,285.54,310.51,320.97,335.88,298.25,276.79,313.26,315.97,318.42,333.31,314.94,337.63,311.85,320.31,300.53,323.47,319.81
304.36,293.17,340.24,318.12,320.31,318.7,296.2,320.5,310.88,330.96,326.26,316.28,321.74,311.72,337.49,320.71,310.25,306.11,321.1,317.22,294.58,303.57,330,299.83
