-2.1451,16.913,10.469,14.95,20.266,20.119,11.912,-0.16765,26.924,-3.0474,12.167,19.007,13.494,1.1552,13.099,5.6611,21.242,12.608,27.859,10.173,9.0622,32.677,9.6085,30.249
16.3,11.942,5.8581,21.867,12.96,18.951,0.38407,1.3594,15.785,32.705,-6.6676,-5.577,5.8288,8.0721,10.015,-3.9508,19.685,20.693,28.249,-15.578,1.3966,21.927,16.885,22.584
-1.7558,0.41424,-3.7238,6.5056,-0.48475,23.173,14.967,17.11,2.3401,19.65,-20.502,14.785,3.8824,8.8207,12.32,-1.6452,4.7132,14.914,8.6657,-23.244,9.0622,2.703,1.5237,21.057
9.7725,11.164,17.776,1.5051,-3.1796,14.34,2.6897,14.415,12.311,16.176,-12.447,6.3405,-3.0345,13.821,21.543,3.7447,-5.6473,24.526,0.58093,-9.41,4.8401,3.0923,10.357,10.666
-12.535,5.4149,29.304,14.95,-15.457,8.2013,15.745,32.471,12.701,18.093,5.9985,12.09,3.5231,15.738,-18.791,-5.0887,8.1567,10.692,22.11,0.95045,-3.6039,-6.1303,4.9972,0.30583
8.994,-0.75355,7.4152,3.4214,5.2944,4.3685,14.967,23.637,26.145,4.6481,32.528,14.395,10.44,11.516,14.237,17.938,14.325,11.47,12.498,8.6459,8.6729,-10.742,-4.2254,16.805
-2.1451,-2.2806,13.164,-5.8012,29.099,-1.0214,28.801,24.027,18.48,6.1753,33.666,3.2563,30.023,-2.3183,-4.5979,13.716,6.2403,26.442,19.026,16.701,9.8407,0.39734,23.412,-10.474
2.8555,3.1092,21.998,19.561,12.96,-4.4648,11.523,25.943,43.842,6.9538,14.083,-2.8821,10.799,11.905,9.6253,3.3554,22.38,14.135,-0.16767,7.8674,14.063,0.39734,28.802,22.195
9.3832,7.6905,29.304,26.867,4.5158,8.2013,8.4389,21.332,33.451,-6.4909,9.0827,27.061,3.8824,18.822,14.237,16.022,13.547,3.3857,29.417,4.4239,19.842,-1.1298,39.552,17.973
16.3,17.302,4.7203,38.395,1.8209,15.508,11.523,1.7487,19.618,0.03684,-12.447,7.0891,5.0502,28.434,14.237,13.327,5.1024,-7.7534,30.554,23.228,15.979,25.76,4.2187,16.805
10.132,4.6363,-2.1967,13.033,-7.0125,10.507,23.8,20.194,-1.882,33.095,2.9442,1.34,13.494,19.6,-10.736,8.7153,15.074,-18.114,16.721,27.091,24.812,-0.74048,18.801,21.416
5.5205,-6.892,10.11,-9.2447,-4.7068,28.952,9.2174,22.5,15.785,36.927,10.61,16.312,14.273,7.2936,-13.431,13.327,21.631,11.83,25.943,27.091,14.452,28.844,20.747,7.5821
22.828,-4.1971,24.693,12.255,10.265,0.14649,9.996,14.804,24.229,40.76,12.167,-2.5228,23.495,-5.7618,5.014,13.327,20.464,-1.9742,18.637,24.007,16.758,12.315,-0.39267,-0.083451
30.134,21.165,21.249,1.1158,21.045,10.507,14.967,10.582,27.313,1.5639,7.1663,18.228,20.022,4.2094,8.0981,10.662,13.547,17.998,2.138,20.534,18.674,36.12,11.914,0.69511
-0.22869,7.6905,13.554,-3.4955,34.489,11.645,6.5225,12.498,25.397,6.9538,36.361,4.0348,2.3553,1.9037,-9.2092,17.938,5.4917,19.525,17.888,16.311,29.424,13.842,11.525,6.055
7.0775,-8.8084,10.469,14.171,35.627,20.508,5.3847,15.193,30.397,18.871,13.305,-10.188,14.273,-11.93,-19.57,12.578,14.714,1.8586,8.2764,0.95045,30.592,18.453,9.2192,-2.7783
7.0775,14.607,10.859,10.338,14.128,27.784,13.829,17.888,19.228,10.038,10.999,5.562,14.662,17.654,-1.5137,13.327,8.1567,23.358,9.4143,16.311,42.12,3.8708,6.9135,13.75
11.3,21.165,0.49823,1.1158,-12.762,17.424,-1.143,19.026,-9.1882,15.787,12.915,0.95068,10.051,3.4608,6.1818,-1.2559,-6.8151,15.693,20.583,14.784,37.509,3.4816,19.58,22.973
28.966,5.4149,14.691,-0.022044,26.794,-2.1592,7.3011,38.639,19.228,21.926,-6.2784,4.7834,17.327,23.433,11.931,-8.9514,7.4081,8.3862,26.722,6.6996,34.035,16.926,18.442,22.973
28.188,20.776,-11.809,9.2006,-1.6226,5.8956,24.968,26.332,14.617,-4.9638,0.99788,15.174,18.106,-0.40192,7.3196,-2.783,18.936,38.749,15.972,18.228,23.675,-8.0468,14.968,19.11
24.355,11.553,14.691,30.7,-11.624,4.3685,3.079,14.026,-5.7447,-7.6287,0.24929,-1.7443,9.6616,1.9037,-3.4301,14.884,26.213,17.998,26.722,26.313,20.201,21.148,9.2192,6.8335
14.354,7.6905,15.081,35.311,4.9051,7.0335,34.19,17.11,15.396,8.4809,5.6092,-4.0499,16.578,13.432,1.5705,11.41,-0.2874,7.6077,1.7487,30.924,12.925,14.231,20.747,-1.2512
7.8261,20.776,14.691,18.034,-8.9288,21.646,32.663,14.026,8.4785,15.039,25.612,4.0348,26.55,21.128,-1.903,16.411,-1.8145,-3.9205,20.194,15.922,1.0074,24.981,18.053,-8.9168
27.05,5.0256,19.692,-6.939,6.4322,8.2013,31.495,4.8029,-5.3554,3.121,6.3877,-0.57642,16.968,11.516,-6.125,-5.4779,-7.9529,0.33142,-0.16767,20.174,8.6729,10.009,27.275,18.362
15.911,16.165,33.915,10.728,7.9593,5.8956,19.578,-0.16765,7.3406,2.3425,10.61,12.479,26.939,4.2094,13.099,22.549,0.49117,20.693,8.6657,19.006,1.3966,9.62,6.5243,33.723
11.689,6.1634,17.386,24.951,3.348,8.5905,21.135,-0.94622,15.785,2.7317,18.305,12.09,-1.0882,26.128,15.404,31.772,-12.564,15.693,10.582,-0.57665,14.452,15.758,-7.3097,50.611
9.7725,-5.7542,2.4146,-1.9384,20.266,18.951,22.662,15.583,3.1186,20.009,5.9985,22.839,5.8288,-1.929,20.016,8.356,20.853,22.609,15.583,12.089,5.6187,-1.9083,8.0514,21.416
21.271,-3.0592,2.8039,-13.467,19.877,20.867,10.745,21.721,10.784,29.621,-11.279,18.617,19.633,-16.152,10.015,20.244,18.158,13.776,31.722,40.895,17.896,9.62,4.9972,16.445
25.882,4.6363,20.081,2.2836,13.738,25.119,15.745,27.86,10.784,10.038,4.4713,22.091,-4.5616,3.8201,31.514,10.662,10.852,11.47,18.278,28.618,-0.54971,11.147,20.358,2.6115
12.827,17.692,7.4152,27.257,-0.87404,15.508,-6.5329,10.193,10.784,23.872,10.999,30.535,5.0502,6.1258,16.932,9.1046,15.074,24.915,2.8866,18.617,4.0616,31.509,5.7458,27.584
28.577,-8.4191,1.636,30.7,-10.097,31.258,19.967,10.971,11.563,13.092,1.7764,33.23,23.495,19.211,26.543,14.884,15.852,26.831,-2.0841,-3.6609,21.369,26.538,12.273,21.057
5.5205,9.6368,7.4152,22.256,27.962,17.035,26.884,5.5815,6.9514,-12.629,17.916,13.617,6.5774,5.3772,11.152,6.0503,39.687,18.387,-13.253,22.091,9.8407,6.5358,17.274,10.277
-6.0078,18.081,-8.7244,28.394,16.823,-6.4112,9.996,12.498,18.48,-9.575,24.444,30.146,10.44,20.738,-1.1245,-0.86665,22.38,23.358,-2.4733,-1.7445,10.979,12.704,27.664,21.416
10.132,6.9419,24.693,6.5056,12.571,10.896,-8.06,20.194,13.868,9.6487,-6.2784,17.869,-4.5616,-13.068,-9.9578,17.189,27.38,4.1642,7.8871,-14.411,-2.4661,-4.9925,13.831,1.833
