291.29,113.21,286.36,123.53,297.8,147.61,324.77,138.96,306.11,151.7,310.69,154.93,298.66,144.96,315.28,118.49,301.82,121.61,298.89,138.45,301.73,127.1,326.1,134.59,285.03,124.64,321.02,134,314.86,156.21,308.06,142.25,311.23,144.8,324.7,142.57,308.05,150.37,277.26,141.31,314.23,147.32,292.78,119.38,304.64,144.14,301.74,150.63
298.98,123.58,288.28,142.35,309.72,146.84,302.48,128.2,296.11,148.63,314.54,159.16,307.11,148.8,301.83,141.16,294.9,117.76,291.21,139.98,294.44,130.94,309.57,135.74,300.79,136.17,317.18,139.38,317.94,171.19,299.98,173.39,323.54,153.25,326.23,152.18,294.99,136.16,304.14,149.38,315.39,133.87,300.86,145.89,307.33,128.01,305.19,138.33
302.04,129.34,278.67,120.45,293.95,138.39,279.44,142.8,315.7,129.41,321.07,160.32,326.31,158.41,332.18,131.94,297.98,136.96,318.5,139.98,284.46,149.39,305.33,141.12,321.53,135.41,335.63,135.93,316.79,137.76,297.67,153.02,332.36,148.25,289.35,142.57,304.6,118.86,296.09,142.09,303.47,144.24,299.33,144.34,318.86,136.07,320.17,130.27
279.37,120.5,299.04,143.5,305.88,159.9,287.5,143.96,312.25,137.1,290.72,140.71,307.11,136.12,307.22,128.47,306.06,166.17,299.68,146.51,309.42,134.39,303.41,139.19,293.87,150.78,295.28,135.53,306.81,117.41,304.59,155.7,310.09,140.2,314.72,133.73,291.91,116.18,301.09,146.3,294.63,120.8,300.09,119.76,323.86,142.22,308.64,136.41
310.11,123.58,303.65,162.7,302.41,139.55,302.1,133.2,314.94,165.92,322.59,121.89,312.48,135.73,302.22,130.79,307.2,146.96,295.05,154.59,299.44,145.92,299.57,138.82,328.83,141.94,304.51,145.91,322.94,113.18,285.77,138.8,303.56,167.47,317.41,151.41,310.75,119.26,317.59,149.76,313.08,151.54,305.09,145.89,318.09,144.91,303.66,133.33
315.11,156.62,292.89,126.21,312.4,147.61,295.58,148.94,306.49,161.68,318.77,146.87,294.82,138.04,312.2,164.22,301.06,145.04,313.5,144.98,300.59,148.23,311.49,124.61,312.69,148.86,305.28,142.85,306.41,137,296.9,151.1,293.17,144.8,298.96,139.49,292.7,134.23,332.97,154.76,316.92,150.38,305.09,136.29,326.54,146.07,304.03,107.98
290.9,167.75,309.02,134.66,305.48,162.98,312.08,151.65,307.25,153.23,319.14,141.11,293.66,151.86,310.67,150.37,311.43,140.04,297.76,131.16,309.04,162.45,304.96,146.51,311.93,158.44,288.38,166.28,299.12,150.45,309.98,144.18,310.85,164.39,295.51,167.92,280.38,136.92,327.59,145.93,304.63,161.91,314.68,138.21,334.23,133.38,315.17,117.2
303.59,155.09,312.87,149.64,305.11,138,325.53,136.27,305.72,151.7,298.4,139.95,308.64,148.04,322.59,150.37,312.96,134.27,318.87,138.45,338.24,155.53,297.65,164.56,310.4,140.39,307.57,163.2,302.57,151.98,309.2,131.88,323.91,164.39,298.2,161.39,299.99,147.29,309.54,151.3,311.92,149.62,306.23,130.52,310.78,131.85,297.5,129.12
280.92,171.99,313.26,137.35,303.56,156.84,302.48,150.1,311.09,122.12,304.17,154.93,305.56,135.73,320.67,145.39,317.19,168.86,282.76,154.59,329.02,151.68,302.27,162.64,314.24,144.62,330.63,144.77,289.89,148.52,312.67,142.65,316.62,155.18,307.8,167.92,316.5,159.98,305.69,161.68,326.14,135.03,316.99,137.81,318.86,144.14,315.95,146.78
297.43,186.57,297.12,156.17,271.29,147.24,281.73,151.25,288.06,144.02,308.01,151.09,330.93,124.22,319.12,149.61,330.25,168.09,287.76,142.29,319.79,170.51,299.57,168.78,312.69,147.31,303.35,152.06,312.55,141.23,296.9,136.88,298.56,169.39,323.94,135.28,318.05,161.13,303.77,143.62,301.94,155.38,318.91,141.66,322.31,149.91,323.62,146.02
286.29,168.91,291.73,148.11,305.88,144.53,295.58,152.41,304.56,127.12,311.85,148.79,314.4,140.73,306.83,155,325.25,163.47,319.66,161.88,326.34,162.45,318.41,159.96,317.69,134.25,314.88,141.69,311.79,131.23,299.98,165.31,291.64,149.8,304.35,136.04,302.28,150,291.48,155.52,311.92,176.52,310.84,151.26,325.78,162.57,312.48,147.55
290.9,155.85,305.18,152.72,305.88,156.84,324,164.31,299.96,169.37,322.59,160.32,314.8,139.2,314.91,152.29,320.65,167.31,312.34,149.98,311.73,155.53,334.92,151.88,339.59,158.84,300.67,157.06,329.84,145.84,305.75,170.7,318.54,137.88,301.27,136.81,292.7,152.29,312.99,167.44,296.18,166.91,297.41,154.72,300.41,172.57,320.93,136.04
285.9,146.24,308.65,130.05,310.48,161.06,312.08,146.65,305.72,160.15,323.38,140.71,286.74,142.65,308.75,152.29,302.22,156.94,316.58,152.27,317.1,147.47,306.49,145.35,315.38,162.29,292.98,176.65,309.49,147.37,306.14,153.02,321.62,162.1,320.1,143.73,313.44,153.06,297.62,160.52,309.24,154.99,290.49,152.42,286.2,159.12,325.16,142.18
312.41,148.16,319.02,145.03,284.74,161.06,300.56,132.8,310.72,162.84,313.01,144.18,304.03,140.73,305.3,168.82,331.02,146.96,310.42,167.27,318.65,144.78,312.65,164.56,312.32,147.7,323.33,177.41,302.96,169.27,324.2,162.63,293.95,167.47,318.94,151.02,317.28,157.66,308.77,151.68,290.81,156.54,314.31,146.66,310.41,151.83,323.24,148.33
314.33,152.01,317.47,140.43,313.17,146.84,305.95,147.41,294.58,172.84,306.85,167.22,306.72,125.36,316.04,145,311.04,153.09,301.21,157.27,325.18,138.63,314.94,158.41,320.38,142.31,320.26,163.2,317.94,178.88,318.43,141.88,314.31,167.86,315.1,151.41,305.36,174.19,325.67,145.54,306.16,159.22,310.84,160.11,306.94,154.89,300.19,130.27
307.43,135.11,314.79,160.01,297.8,149.53,306.32,150.1,299.19,164,296.48,141.5,287.9,153.41,328.34,156.53,339.09,170.78,317.34,175.72,319.79,149,309.18,156.88,310.01,138.09,319.49,145.14,316.79,159.66,317.28,161.1,311.23,167.08,315.1,144.1,316.12,174.58,311.07,144.38,321.92,145.4,318.15,152.03,330,164.89,318.24,136.8
306.27,148.16,329.77,181.91,308.56,154.92,324,152.41,293.04,165.15,307.24,149.16,297.5,166.86,309.91,160.37,317.57,162.7,307.34,171.1,307.89,140.16,324.94,161.49,301.16,164.21,304.88,143.98,329.47,150.45,316.88,156.1,316.62,154.02,330.47,160.63,312.28,167.66,309.91,150.54,317.69,166.52,330.05,158.19,335.37,160.28,319.01,147.55
322.8,143.56,296.73,173.46,315.09,169.14,322.08,139.73,322.25,169.76,326.83,154.56,295.95,161.86,322.2,168.82,316.04,149.64,304.66,187.23,315.18,161.29,301.88,159.96,314.24,164.6,325.63,169.35,318.71,156.98,324.57,154.18,311.62,150.57,338.55,164.08,298.07,188.41,297.62,170.52,310.39,188.42,316.99,153.58,298.12,167.57,330.16,133.72
315.49,141.64,300.96,156.56,293.19,165.67,310.16,140.49,331.07,169,303.4,156.09,304.03,164.55,319.52,151.53,307.59,134.27,293.91,181.49,316.73,135.55,287.67,161.88,321.53,181.13,312.2,176.26,294.12,182.33,308.06,164.55,322.76,162.1,301.65,168.32,325.34,186.48,318.36,162.07,338.06,171.91,325.84,165.48,309.62,165.65,345.14,150.63
310.88,164.3,319.02,184.99,293.58,172.59,322.85,164.31,326.09,150.16,306.46,157.63,316.33,153.02,335.65,151.53,317.96,136.19,309.27,183.02,317.87,131.33,310.33,178.01,323.06,176.5,306.04,135.93,296.81,179.64,333.02,169.15,305.86,167.08,306.25,154.87,294.62,169.58,331.81,161.68,311.55,156.91,308.54,147.81,302.72,161.81,309.4,157.94
323.56,157.77,319.02,172.7,297.43,177.19,312.48,177.39,308.8,150.94,310.69,168.38,299.03,152.65,316.44,161.53,320.27,138.88,296.6,160.35,328.24,160.53,307.65,171.09,324.98,157.31,319.86,154.75,315.63,154.68,301.14,163.02,337.36,169,323.94,168.32,316.12,158.06,317.59,155.91,312.69,163.07,326.97,153.19,320.39,154.52,319.79,173.68
317.8,157.01,311.34,169.25,302.03,156.84,314.4,174.31,308.41,139.78,326.83,162.61,315.17,156.1,313.36,144.24,301.82,168.09,305.81,169.96,311.34,152.45,306.12,161.49,331.14,161.91,329.47,167.81,332.16,173.11,324.2,162.63,309.31,161.7,318.17,146.79,320.73,179.19,318.75,148.62,316.53,181.52,306.23,162.79,316.17,180.63,334.77,173.29
329.33,160.46,311.71,156.56,328.54,184.49,310.95,167,323.01,168.6,330.67,164.16,312.87,155.71,314.91,155.37,297.59,164.62,323.11,169.17,319.42,163.6,328.78,139.59,327.3,151.54,322.18,174.33,339.08,159.29,321.49,173.76,293.95,150.57,314.72,165.63,314.2,165.35,327.59,160.15,307.71,189.97,298.94,178.16,333.45,184.1,308.26,185.98
322.8,158.14,311.34,175.38,328.54,194.09,337.83,173.92,320.7,176.29,318.38,160.32,352.44,142.65,298.38,173.06,293.37,183.84,310.05,164.19,316.73,179.74,319.17,135.74,318.08,166.91,301.81,152.83,318.32,168.11,319.96,154.57,300.09,149.8,283.98,156.39,317.28,153.45,326.44,178.97,301.55,159.22,300.09,189.69,319.23,176.79,302.11,177.13
320.49,154.69,314.02,181.91,324.7,167.98,314.77,180.84,337.6,162.08,309.93,158.01,308.25,153.41,304.91,155.76,310.27,190.37,284.68,162.27,329.02,183.19,324.94,177.23,314.24,171.89,302.96,162.43,311.79,181.19,334.18,163.39,294.72,161.33,330.86,146.42,321.5,160.74,321.06,144.78,314.61,171.52,320.84,152.42,309.25,162.97,326.32,177.9
339.31,166.99,333.24,182.68,308.56,168.35,320.16,170.08,300.35,170.13,321.46,153.01,326.31,175.68,319.89,155,321.8,177.31,308.89,159.96,311.34,159.37,314.17,192.6,326.91,175.74,320.65,151.3,319.86,172.74,306.9,167.63,323.91,159.78,332,166.77,323.42,176.11,328.36,157.07,329.98,193.03,317.38,153.95,316.55,161.05,315.95,188.29
345.07,135.87,313.26,179.62,309.33,163.37,294.81,150.86,314.94,161.68,325.67,170.69,309.03,161.47,322.2,159.22,321.8,180.39,342.32,178.41,309.42,163.98,287.28,189.15,314.24,187.27,327.18,171.28,335.61,171.19,296.14,175.68,317.78,155.57,328.55,169.08,299.99,179.96,330.67,152.83,326.92,159.99,311.99,167.4,336.52,172.18,336.69,179.45
327.41,154.3,331.31,168.86,321.62,162.59,316.69,163.55,311.09,170.13,302.64,179.53,314.01,157.63,341.02,180.35,327.57,168.47,318.11,176.86,329.79,172.06,313.41,174.17,342.67,189.58,303.35,161.28,328.71,179.64,298.45,182.21,320.46,165.16,320.1,181.77,338.03,172.27,304.54,176.66,322.29,158.46,309.7,157.42,323.47,167.97,329.77,167.15
330.47,169.3,325.92,188.44,320.46,171.06,300.95,172,319.54,152.47,335.67,168.01,312.87,161.47,326.04,171.9,337.17,158.86,318.87,197.23,308.28,178.98,319.55,158.8,330.38,167.68,324.1,175.49,332.16,188.48,332.25,194.51,332.75,182.84,315.86,185.61,328.42,191.48,340.26,186.26,339.59,146.54,321.6,185.07,327.31,169.5,322.48,174.84
300.12,194.65,324,167.7,306.64,174.51,335.91,160.86,318.01,150.16,316.46,177.61,318.62,172.63,326.81,183.8,333.7,182.31,321.95,183.41,312.49,165.9,314.94,177.23,306.55,177.29,337.16,172.41,316.02,195.78,313.04,184.92,322.38,160.55,308.96,173.31,318.81,191.09,319.52,183.18,330.37,172.28,323.91,179.32,313.47,182.18,331.69,162.15
297.82,193.12,342.84,193.07,317.01,167.21,322.08,164.7,327.62,170.53,312.62,187.98,318.62,177.23,299.54,191.11,323.33,198.44,325.03,169.57,324.42,160.92,313.02,182.62,320,193.03,297.59,188.18,333.31,189.64,326.49,183,324.3,168.63,312.41,167.16,322.26,185.33,317.99,199.32,315,178.44,325.07,182.77,331.52,184.47,323.62,195.58
298.59,190.04,337.45,189.99,325.85,178.72,320.53,161.63,315.33,154,324.52,187.59,322.85,173,307.22,195.33,311.8,191.9,326.95,195.7,319.02,176.27,322.63,191.84,318.85,182.27,309.12,180.1,343.29,171.19,328.41,183.37,340.44,175.92,313.94,168.69,328.03,174.58,316.83,184.73,339.98,183.44,333.89,163.95,311.17,181.4,310.19,204.8
312.41,172.75,330.16,188.07,328.54,173.74,319.4,169.7,324.54,189.35,334.52,176.46,326.31,174.92,318.75,193.04,336.41,197.66,320.79,178.78,340.55,193.96,325.7,171.49,308.48,197.26,330.63,179.73,338.69,187.72,311.51,203.74,328.91,163.63,314.72,172.53,320.34,192.64,328.36,175.13,332.29,156.54,339.28,167.4,320.39,193.32,333.22,185.21
332.78,183.89,322.86,195.76,322.38,187.19,335.14,173.55,338.38,165.53,338.36,178.38,322.46,189.13,319.52,175.35,338.7,211.5,327.32,179.94,339.39,183.19,324.17,178.01,305.4,181.89,341,187.02,343.69,182.33,333.41,189.13,324.68,186.29,334.7,179.06,320.73,204.15,334.49,185.11,329.21,181.12,313.15,176.24,339.99,214.06,344.75,195.95
322.41,178.12,329,186.91,311.25,175.27,317.08,163.15,315.7,172.84,304.17,197.2,305.95,188.37,316.44,161.9,351.39,209.95,341.54,205.68,329.4,192.8,334.92,179.94,328.45,164.99,337.16,188.55,369.04,171.58,319.2,184.53,315.07,192.06,328.55,190.59,319.58,187.64,333.36,177.81,346.88,173.44,292.78,200.06,341.52,187.55,324.4,186.37
322.41,194.26,314.79,186.15,303.95,173.74,333.98,178.92,331.07,200.88,319.91,159.16,335.15,187.21,327.57,178.8,319.12,191.9,348.09,203.76,324.79,180.51,329.15,186.07,329.22,194.19,314.88,166.67,343.29,178.5,320.73,195.29,339.68,186.29,317.78,189.82,330.34,196.86,313.38,167.44,344.59,178.05,294.7,197.38,332.31,168.34,327.46,177.9
325.49,190.81,319.79,191.15,315.86,181.04,330.53,175.08,318.01,182.43,336.44,195.28,323.62,168.78,323.73,181.12,317.96,181.15,322.34,206.45,322.49,165.9,320.7,160.33,351.49,185.34,329.1,189.71,324.47,206.93,313.43,199.13,323.54,170.92,311.25,199.43,326.1,172.27,337.57,165.89,334.59,165.75,306.23,214.65,346.13,160.28,307.11,172.15
313.57,207.71,337.84,200.36,326.23,179.51,322.08,186.6,337.99,195.88,328.36,206.81,339.76,192.21,320.67,192.64,340.25,181.52,343.85,195.7,338.63,173.98,318.78,203.37,343.83,187.27,323.71,197.39,336.76,203.09,313.43,197.21,319.7,175.55,344.68,197.51,334.18,188.8,342.18,189.34,353.04,162.67,346.95,191.61,361.5,167.18,320.93,194.43
324.72,202.71,320.55,198.05,327.78,195.25,311.71,211.19,330.31,185.9,327.99,194.12,331.3,192.6,326.81,170.35,339.09,185.76,336.56,202.6,334,187.43,324.94,199.13,331.14,191.87,327.94,178.57,336,184.64,353.39,192.58,321.23,189.37,325.1,182.14,322.26,188.8,326.83,168.6,345.74,171.91,334.66,194.3,337.29,187.94,340.91,183.29
317.04,208.87,333.61,196.13,329.3,189.88,337.06,197.35,329.93,192.43,301.85,185.67,337.07,199.51,350.24,203.41,306.06,195.74,333.09,208.37,329.79,186.27,320.7,185.31,337.28,197.26,311.41,187.78,329.47,180.4,336.1,174.92,333.52,202.43,321.63,172.53,329.57,204.54,320.67,190.5,356.11,173.44,335.44,195.06,315.39,204.85,330.93,176.76
327.41,206.18,320.16,175.38,340.07,221.39,333.61,180.45,336.84,202.8,333.75,179.53,329.78,216.43,340.65,181.12,333.7,201.13,335.79,226.82,324.79,197.8,324.94,184.92,331.51,184.58,336,184.73,329.47,181.56,336.1,178,336.97,191.29,315.49,181.37,354.93,204.54,331.44,180.89,352.27,184.2,338.13,181.62,327.68,182.55,328.62,196.74
345.84,196.57,324.79,183.07,317.4,191.8,333.98,184.29,321.46,200.48,339.52,196.04,315.56,205.66,343.71,196.09,330.64,192.68,349.22,181.09,340.92,196.64,331.08,208.37,317.69,216.09,329.86,192.39,348.29,185.8,322.65,177.23,329.68,203.58,335.84,171,354.53,186.48,341.04,185.5,312.69,178.44,328.52,213.12,327.68,170.26,342.46,171.76
323.17,174.28,339,179.62,334.68,173.35,333.98,185.06,323.39,207.8,325.3,201.81,318.62,203.74,342.18,194.57,321.8,195.37,341.93,197.62,322.87,192.03,310.33,199.91,316.93,203.03,319.86,197.78,353.29,201.54,344.94,189.53,326.99,192.82,317.41,182.53,321.89,189.56,330.67,194.34,320,187.65,339.28,194.67,319.62,167.97,340.14,202.11
338.54,196.18,332.08,196.13,325.09,190.25,337.83,195.05,309.56,198.56,301.48,217.94,321.7,197.98,347.94,179.59,324.12,190.76,338.48,222.21,324.42,207.78,308.41,181.47,324.22,205.32,328.33,212.37,352.14,211.54,354.55,198.74,347.73,196.29,339.31,192.9,337.63,182.27,337.57,211.24,339.98,210.71,345.81,218.49,329.23,181.02,312.11,181.37
335.09,208.47,330.16,196.52,357.36,211.39,344.36,206.19,329.15,205.11,325.3,209.88,337.83,212.19,346.4,210.31,342.94,186.52,347.69,209.92,342.47,198.56,341.84,189.92,336.9,201.11,328.71,208.92,344.45,210.77,345.7,212.95,344.28,183.21,337.76,194.82,346.08,192.25,322.2,223.91,344.96,210.32,355.42,227.73,331.52,203.69,343.99,207.48
341.99,201.18,322.08,206.89,358.13,188.72,348.59,186.98,332.62,218.17,349.89,223.31,329.78,204.11,314.91,217.62,356,194.6,356.14,212.97,329.79,207.41,347.21,214.89,351.49,215.32,312.2,196.63,347.53,195.01,333.78,201.82,336.97,197.45,328.94,200.19,368.75,206.07,329.51,217.38,325.76,197.26,353.87,222.73,348.05,222.51,342.83,185.58
360.44,202.34,348.22,196.89,353.52,198.33,331.69,209.27,319.94,224.31,341.04,224.1,341.3,202.58,347.55,209.54,342.15,192.68,348.46,189.55,343.61,204.7,327.62,219.11,322.69,215.69,330.63,188.55,316.39,212.3,325.33,186.05,325.83,188.98,338.15,199.43,341.87,211.84,331.04,193.56,343.06,211.08,337.36,212.73,346.52,201.38,332.46,207.11
337.78,181.97,323.63,203.44,363.13,196.41,343.98,207.35,327.23,203.56,340.28,201.04,341.68,209.51,334.49,194.57,342.15,212.66,338.09,208.76,341.69,208.54,329.92,215.27,333.06,217.24,334.86,200.86,332.53,210.77,343.39,213.35,342.36,207.43,343.53,209.43,338.79,204.15,334.12,219.3,357.27,218.77,337.74,231.57,338.45,204.85,340.91,199.43
343.54,203.1,342.45,197.28,338.52,205.25,342.83,207.35,314.94,198.96,332.2,219.86,345.15,212.19,336.42,206.47,331.02,229.17,334.24,225.66,348.61,201.25,339.53,212.21,329.22,206.85,337.16,188.55,333.31,190.4,365.68,216.03,351.18,207.43,335.47,207.12,338.03,198.41,339.89,228.53,331.14,220.32,337.74,230.41,336.52,199.08,351.67,190.58
337.39,210.4,314.02,209.97,341.23,233.68,316.69,223.88,325.31,218.54,332.99,217.94,342.44,195.66,327.57,203.78,333.33,208.82,337.32,223.74,343.24,204.7,345.29,202.21,312.69,206.85,337.16,209.31,336.37,206.15,332.65,212.19,334.68,203.98,340.45,206.35,338.4,189.17,330.67,228.53,341.9,219.55,354.26,221.57,330.76,215.98,335.14,188.29
343.92,206.55,336.69,201.13,354.28,224.84,325.16,195.05,360.29,203.56,326.07,222.18,328.62,197.98,347.55,226.84,353.31,201.5,348.85,212.97,334.39,202.78,343.37,207.21,318.08,214.54,332.55,195.86,352.51,208.07,348,203.35,331.99,215.48,333.55,212.88,353.4,189.17,350.26,224.69,339.59,222.61,361.95,222.34,309.25,200.24,350.52,211.33
318.96,203.49,341.29,222.64,350.81,215.99,337.83,203.9,351.82,215.86,339.89,209.49,338.6,218.72,331.81,211.07,353.31,206.13,348.46,192.23,321.34,209.33,337.23,209.13,334.98,210.69,345.23,204.69,334.08,208.07,354.15,208.72,326.23,195.53,351.6,216.72,358.77,214.15,332.97,219.3,349.96,239.14,334.29,204.28,345.74,205.61,336.69,205.19
332.78,205.02,358.2,246.46,343.52,226.76,335.53,210.03,324.54,219.7,343.73,213.73,343.23,218.72,318.36,202.25,360.6,189.21,340.77,221.42,339,231.99,337.6,228.34,331.51,218.38,352.13,211.61,330.24,210.38,347.23,195.66,335.44,212.43,350.05,226.33,343.79,227.21,344.1,218.14,342.66,218.77,329.29,197.75,349.97,215.59,338.61,220.93
339.7,211.18,367.8,208.42,334.68,236.37,342.43,203.9,328.78,216.25,338.36,230.24,344.75,222.56,352.16,232.6,355.6,220.72,343.09,224.13,346.3,217.78,336.08,218.34,346.12,226.07,339.84,210.08,344.06,223.07,344.94,219.88,302.4,204.74,345.45,206.35,363.77,216.46,351.79,214.32,336.9,217.63,325.84,210.81,348.82,224.06,355.52,247.44
346.6,212.71,364.35,216.87,334.68,218.31,344.75,228.09,346.44,229.31,329.52,210.26,337.46,209.88,337.95,199.17,340.25,218.42,352.3,217.97,345.16,218.54,342.23,203.76,333.83,239.91,359.82,211.23,327.92,231.89,339.94,207.96,338.52,213.19,343.15,212.49,358.77,249.5,367.55,210.48,365.72,219.55,330.05,228.1,346.9,216.37,359.73,238.23
340.86,217.71,353.59,208.05,355.81,230.21,349.75,232.33,339.52,218.54,347.2,217.94,343.23,229.09,327.2,201.49,335.25,221.48,353.46,210.68,338.24,222.76,349.52,216.42,349.96,233.75,334.86,209.68,328.71,230.36,332.65,209.11,357.73,218.56,354.29,213.25,333.42,235.28,357.94,215.85,363.41,225.3,335.05,218.89,349.97,224.82,355.91,229.78
372.74,228.45,344.37,219.58,373.5,224.84,359.73,223.48,319.94,228.54,338.36,224.86,342.83,221.8,370.22,221.84,351,227.25,346.54,201.07,353.22,207.78,333.39,208.37,345.73,217.24,356.37,213.92,332.53,238.42,342.63,205.27,348.5,188.98,345.07,221.72,334.95,234.52,357.18,220.85,339.21,236.45,341.97,233.1,334.99,215.98,330.16,233.23
